,TIME,VALUE
3754,2021-01-18 14:34:25,142.03700000001118
3755,2021-01-18 14:35:25,141.70000000006985
3756,2021-01-18 14:36:25,144.69999999995343
3757,2021-01-18 14:37:25,144.56299999996554
3758,2021-01-18 14:38:25,146.33700000005774
3759,2021-01-18 14:39:25,144.16299999994226
3760,2021-01-18 14:40:25,143.5
3761,2021-01-18 14:41:25,142.43700000003446
3762,2021-01-18 14:42:25,143.90000000002328
3763,2021-01-18 14:43:25,144.84999999997672
3764,2021-01-18 14:44:25,145.15000000002328
3765,2021-01-18 14:45:25,142.53799999994226
3766,2021-01-18 14:46:25,144.46200000005774
3767,2021-01-18 14:47:25,145.09999999997672
3768,2021-01-18 14:48:25,146.40000000002328
3769,2021-01-18 14:49:25,146.84999999997672
3770,2021-01-18 14:50:25,144.65000000002328
3771,2021-01-18 14:51:25,145.34999999997672
3772,2021-01-18 14:52:25,142.25
3773,2021-01-18 14:53:25,133.80000000004657
3774,2021-01-18 14:54:25,143.39999999990687
3775,2021-01-18 14:55:25,143.3630000000121
3776,2021-01-18 14:56:25,142.0
3777,2021-01-18 14:57:25,144.73700000008103
3778,2021-01-18 14:58:25,144.39999999990687
3779,2021-01-18 14:59:25,137.7380000000121
3780,2021-01-18 15:00:25,133.625
3781,2021-01-18 15:01:25,129.73700000008103
3782,2021-01-18 15:02:25,135.63799999991897
3783,2021-01-18 15:03:25,138.31200000003446
3784,2021-01-18 15:04:25,140.5
3785,2021-01-18 15:05:25,143.94999999995343
3786,2021-01-18 15:06:25,145.55000000004657
3787,2021-01-18 15:07:25,144.5
3788,2021-01-18 15:08:25,145.5
3789,2021-01-18 15:09:25,145.5
3790,2021-01-18 15:10:25,143.15000000002328
3791,2021-01-18 15:11:25,142.34999999997672
3792,2021-01-18 15:12:25,140.94999999995343
3793,2021-01-18 15:13:25,141.3630000000121
3794,2021-01-18 15:14:25,142.875
3795,2021-01-18 15:15:25,144.16200000001118
3796,2021-01-18 15:16:25,143.90000000002328
3797,2021-01-18 15:17:25,142.93799999996554
3798,2021-01-18 15:18:25,142.0
3799,2021-01-18 15:19:25,130.66200000001118
3800,2021-01-18 15:20:25,138.83799999998882
3801,2021-01-18 15:21:25,136.2619999999879
3802,2021-01-18 15:22:25,133.90000000002328
3803,2021-01-18 15:23:25,132.90000000002328
3804,2021-01-18 15:24:25,135.90000000002328
3805,2021-01-18 15:25:25,139.79999999993015
3806,2021-01-18 15:26:25,143.2380000000121
3807,2021-01-18 15:27:25,143.96200000005774
3808,2021-01-18 15:28:25,144.90000000002328
3809,2021-01-18 15:29:25,143.89999999990687
3810,2021-01-18 15:30:25,144.0
3811,2021-01-18 15:31:25,141.8630000000121
3812,2021-01-18 15:32:25,144.18700000003446
3813,2021-01-18 15:33:25,141.75
3814,2021-01-18 15:34:25,144.06299999996554
3815,2021-01-18 15:35:25,143.93700000003446
3816,2021-01-18 15:36:25,144.56299999996554
3817,2021-01-18 15:37:25,143.93700000003446
3818,2021-01-18 15:38:25,145.09999999997672
3819,2021-01-18 15:39:25,141.40000000002328
3820,2021-01-18 15:40:25,144.43799999996554
3821,2021-01-18 15:41:25,140.16200000001118
3822,2021-01-18 15:42:25,136.90000000002328
3823,2021-01-18 15:43:25,137.75
3824,2021-01-18 15:44:25,138.55000000004657
3825,2021-01-18 15:45:25,135.63799999991897
3826,2021-01-18 15:46:25,143.66200000001118
3827,2021-01-18 15:47:25,138.30000000004657
3828,2021-01-18 15:48:25,133.69999999995343
3829,2021-01-18 15:49:25,130.15000000002328
3830,2021-01-18 15:50:25,124.68799999996554
3831,2021-01-18 15:51:25,130.56200000003446
3832,2021-01-18 15:52:25,135.69999999995343
3833,2021-01-18 15:53:25,141.60000000009313
3834,2021-01-18 15:54:25,142.29999999993015
3835,2021-01-18 15:55:25,143.33799999998882
3836,2021-01-18 15:56:25,141.36200000008103
3837,2021-01-18 15:57:25,133.19999999995343
3838,2021-01-18 15:58:25,131.56299999996554
3839,2021-01-18 15:59:25,127.63699999998789
3840,2021-01-18 16:00:25,124.73800000001211
3841,2021-01-18 16:01:25,124.06200000003446
3842,2021-01-18 16:02:25,122.93799999996554
3843,2021-01-18 16:03:25,122.26199999998789
3844,2021-01-18 16:04:25,123.20000000006985
3845,2021-01-18 16:05:25,122.84999999997672
3846,2021-01-18 16:06:25,126.44999999995343
3847,2021-01-18 16:07:25,128.7380000000121
3848,2021-01-18 16:08:25,135.625
3849,2021-01-18 16:09:25,131.375
3850,2021-01-18 16:10:25,129.96200000005774
3851,2021-01-18 16:11:25,125.5
3852,2021-01-18 16:12:25,134.69999999995343
3853,2021-01-18 16:13:25,137.96299999998882
3854,2021-01-18 16:14:25,141.5
3855,2021-01-18 16:15:25,138.875
3856,2021-01-18 16:16:25,139.56200000003446
3857,2021-01-18 16:17:25,137.80000000004657
3858,2021-01-18 16:18:25,140.19999999995343
3859,2021-01-18 16:19:25,141.69999999995343
3860,2021-01-18 16:20:25,142.90000000002328
3861,2021-01-18 16:21:25,141.90000000002328
3862,2021-01-18 16:22:25,143.25
3863,2021-01-18 16:23:25,140.18799999996554
3864,2021-01-18 16:24:25,136.66200000001118
3865,2021-01-18 16:25:25,139.15000000002328
3866,2021-01-18 16:26:25,136.05000000004657
3867,2021-01-18 16:27:25,143.59999999997672
3868,2021-01-18 16:28:25,144.09999999997672
3869,2021-01-18 16:29:25,141.19999999995343
3870,2021-01-18 16:30:25,143.30000000004657
3871,2021-01-18 16:31:25,142.25
3872,2021-01-18 16:32:25,145.25
3873,2021-01-18 16:33:25,144.30000000004657
3874,2021-01-18 16:34:25,138.76299999991897
3875,2021-01-18 16:35:25,145.43700000003446
3876,2021-01-18 16:36:25,143.93799999996554
3877,2021-01-18 16:37:25,144.81200000003446
3878,2021-01-18 16:38:25,143.0
3879,2021-01-18 16:39:25,144.65000000002328
3880,2021-01-18 16:40:25,145.66299999994226
3881,2021-01-18 16:41:25,145.375
3882,2021-01-18 16:42:25,143.2619999999879
3883,2021-01-18 16:43:25,143.20000000006985
3884,2021-01-18 16:44:25,141.90000000002328
3885,2021-01-18 16:45:25,144.59999999997672
3886,2021-01-18 16:46:25,145.59999999997672
3887,2021-01-18 16:47:25,145.5
3888,2021-01-18 16:48:25,145.75
3889,2021-01-18 16:49:25,143.15000000002328
3890,2021-01-18 16:50:25,145.90000000002328
3891,2021-01-18 16:51:25,146.44999999995343
3892,2021-01-18 16:52:25,145.34999999997672
3893,2021-01-18 16:53:25,144.80000000004657
3894,2021-01-18 16:54:25,137.90000000002328
3895,2021-01-18 16:55:25,144.59999999997672
3896,2021-01-18 16:56:25,144.90000000002328
3897,2021-01-18 16:57:25,145.39999999990687
3898,2021-01-18 16:58:25,146.05000000004657
3899,2021-01-18 16:59:25,145.55000000004657
3900,2021-01-18 17:00:25,145.0
3901,2021-01-18 17:01:25,145.79999999993015
3902,2021-01-18 17:02:25,141.40000000002328
3903,2021-01-18 17:03:25,133.59999999997672
3904,2021-01-18 17:04:25,132.59999999997672
3905,2021-01-18 17:05:25,133.90000000002328
3906,2021-01-18 17:06:25,138.20000000006985
3907,2021-01-18 17:07:25,141.76299999991897
3908,2021-01-18 17:08:25,143.0
3909,2021-01-18 17:09:25,143.68700000003446
3910,2021-01-18 17:10:25,140.0
3911,2021-01-18 17:11:25,145.81299999996554
3912,2021-01-18 17:12:25,143.6369999999879
3913,2021-01-18 17:13:25,144.70000000006985
3914,2021-01-18 17:14:25,144.90000000002328
3915,2021-01-18 17:15:25,138.89999999990687
3916,2021-01-18 17:16:25,130.60000000009313
3917,2021-01-18 17:17:25,136.44999999995343
3918,2021-01-18 17:18:25,130.5
3919,2021-01-18 17:19:25,134.94999999995343
3920,2021-01-18 17:20:25,136.3630000000121
3921,2021-01-18 17:21:25,142.53700000001118
3922,2021-01-18 17:22:25,144.5
3923,2021-01-18 17:23:25,143.70000000006985
3924,2021-01-18 17:24:25,143.19999999995343
3925,2021-01-18 17:25:25,144.09999999997672
3926,2021-01-18 17:26:25,145.0
3927,2021-01-18 17:27:25,145.30000000004657
3928,2021-01-18 17:28:25,146.66299999994226
3929,2021-01-18 17:29:25,146.875
3930,2021-01-18 17:30:25,146.5
3931,2021-01-18 17:31:25,146.06200000003446
3932,2021-01-18 17:32:25,146.90000000002328
3933,2021-01-18 17:33:25,141.16299999994226
3934,2021-01-18 17:34:25,144.6369999999879
3935,2021-01-18 17:35:25,142.60000000009313
3936,2021-01-18 17:36:25,144.94999999995343
3937,2021-01-18 17:37:25,131.15000000002328
3938,2021-01-18 17:38:25,140.84999999997672
3939,2021-01-18 17:39:25,141.44999999995343
3940,2021-01-18 17:40:25,141.90000000002328
3941,2021-01-18 17:41:25,139.59999999997672
3942,2021-01-18 17:42:25,133.2380000000121
3943,2021-01-18 17:43:25,131.2619999999879
3944,2021-01-18 17:44:25,127.05000000004657
3945,2021-01-18 17:45:25,123.55000000004657
3946,2021-01-18 17:46:25,125.94999999995343
3947,2021-01-18 17:47:25,125.18799999996554
3948,2021-01-18 17:48:25,123.625
3949,2021-01-18 17:49:25,124.13699999998789
3950,2021-01-18 17:50:25,122.73800000001211
3951,2021-01-18 17:51:25,122.0
3952,2021-01-18 17:52:25,122.81200000003446
3953,2021-01-18 17:53:25,121.5
3954,2021-01-18 17:54:25,124.34999999997672
3955,2021-01-18 17:55:25,122.0
3956,2021-01-18 17:56:25,123.33799999998882
3957,2021-01-18 17:57:25,122.0
3958,2021-01-18 17:58:25,122.5
3959,2021-01-18 17:59:25,121.5
3960,2021-01-18 18:00:25,122.86200000008103
3961,2021-01-18 18:01:25,115.19999999995343
3962,2021-01-18 18:02:25,122.0
3963,2021-01-18 18:03:25,124.19999999995343
3964,2021-01-18 18:04:25,119.05000000004657
3965,2021-01-18 18:05:25,121.55000000004657
3966,2021-01-18 18:06:25,122.29999999993015
3967,2021-01-18 18:07:25,123.59999999997672
3968,2021-01-18 18:08:25,121.86300000001211
3969,2021-01-18 18:09:25,120.53700000001118
3970,2021-01-18 18:10:25,123.5
3971,2021-01-18 18:11:25,123.65000000002328
3972,2021-01-18 18:12:25,121.05000000004657
3973,2021-01-18 18:13:25,122.63799999991897
3974,2021-01-18 18:14:25,120.56200000003446
3975,2021-01-18 18:15:25,130.40000000002328
3976,2021-01-18 18:16:25,132.66299999994226
3977,2021-01-18 18:17:25,140.33700000005774
3978,2021-01-18 18:18:25,141.0
3979,2021-01-18 18:19:25,142.69999999995343
3980,2021-01-18 18:20:25,145.0
3981,2021-01-18 18:21:25,142.5
3982,2021-01-18 18:22:25,144.40000000002328
3983,2021-01-18 18:23:25,142.90000000002328
3984,2021-01-18 18:24:25,136.69999999995343
3985,2021-01-18 18:25:25,141.80000000004657
3986,2021-01-18 18:26:25,144.53799999994226
3987,2021-01-18 18:27:25,144.2619999999879
3988,2021-01-18 18:28:25,143.30000000004657
3989,2021-01-18 18:29:25,142.0
3990,2021-01-18 18:30:25,142.40000000002328
3991,2021-01-18 18:31:25,143.84999999997672
3992,2021-01-18 18:32:25,142.5
3993,2021-01-18 18:33:25,141.44999999995343
3994,2021-01-18 18:34:25,141.40000000002328
3995,2021-01-18 18:35:25,141.40000000002328
3996,2021-01-18 18:36:25,144.5
3997,2021-01-18 18:37:25,143.56299999996554
3998,2021-01-18 18:38:25,144.0
3999,2021-01-18 18:39:25,145.73700000008103
4000,2021-01-18 18:40:25,143.59999999997672
4001,2021-01-18 18:41:25,142.69999999995343
4002,2021-01-18 18:42:25,136.83799999998882
4003,2021-01-18 18:43:25,130.86200000008103
4004,2021-01-18 18:44:25,127.29999999993015
4005,2021-01-18 18:45:25,124.33799999998882
4006,2021-01-18 18:46:25,132.7619999999879
4007,2021-01-18 18:47:25,118.90000000002328
4008,2021-01-18 18:48:25,118.46299999998882
4009,2021-01-18 18:49:25,126.73700000008103
4010,2021-01-18 18:50:25,128.39999999990687
4011,2021-01-18 18:51:25,127.30000000004657
4012,2021-01-18 18:52:25,124.25
4013,2021-01-18 18:53:25,122.25
4014,2021-01-18 18:54:25,117.19999999995343
4015,2021-01-18 18:55:25,115.86300000001211
4016,2021-01-18 18:56:25,121.0
4017,2021-01-18 18:57:25,122.43700000003446
4018,2021-01-18 18:58:25,123.40000000002328
4019,2021-01-18 18:59:25,123.03799999994226
4020,2021-01-18 19:00:25,122.96200000005774
4021,2021-01-18 19:01:25,119.90000000002328
4022,2021-01-18 19:02:25,127.94999999995343
4023,2021-01-18 19:03:25,152.84999999997672
4024,2021-01-18 19:04:25,93.09999999997672
4025,2021-01-18 19:05:25,90.23800000001211
4026,2021-01-18 19:06:25,89.125
4027,2021-01-18 19:07:25,96.43700000003446
4028,2021-01-18 19:08:25,97.19999999995343
4029,2021-01-18 19:09:25,90.80000000004657
4030,2021-01-18 19:10:25,91.40000000002328
4031,2021-01-18 19:11:25,90.79999999993015
4032,2021-01-18 19:12:25,91.73800000001211
4033,2021-01-18 19:13:25,98.81200000003446
4034,2021-01-18 19:14:25,103.18799999996554
4035,2021-01-18 19:15:25,106.5
4036,2021-01-18 19:16:25,108.16200000001118
4037,2021-01-18 19:17:25,115.80000000004657
4038,2021-01-18 19:18:25,121.59999999997672
4039,2021-01-18 19:19:25,123.69999999995343
4040,2021-01-18 19:20:25,124.40000000002328
4041,2021-01-18 19:21:25,126.09999999997672
4042,2021-01-18 19:22:25,130.2380000000121
4043,2021-01-18 19:23:25,130.86200000008103
4044,2021-01-18 19:24:25,132.39999999990687
4045,2021-01-18 19:25:25,133.10000000009313
4046,2021-01-18 19:26:25,130.89999999990687
4047,2021-01-18 19:27:25,131.60000000009313
4048,2021-01-18 19:28:25,128.89999999990687
4049,2021-01-18 19:29:25,131.70000000006985
4050,2021-01-18 19:30:25,125.84999999997672
4051,2021-01-18 19:31:25,131.65000000002328
4052,2021-01-18 19:32:25,132.40000000002328
4053,2021-01-18 19:33:25,126.94999999995343
4054,2021-01-18 19:34:25,130.94999999995343
4055,2021-01-18 19:35:25,126.70000000006985
4056,2021-01-18 19:36:25,131.03799999994226
4057,2021-01-18 19:37:25,129.2619999999879
4058,2021-01-18 19:38:25,133.20000000006985
4059,2021-01-18 19:39:25,132.03799999994226
4060,2021-01-18 19:40:25,134.5
4061,2021-01-18 19:41:25,134.31200000003446
4062,2021-01-18 19:42:25,134.55000000004657
4063,2021-01-18 19:43:25,136.0
4064,2021-01-18 19:44:25,135.09999999997672
4065,2021-01-18 19:45:25,132.09999999997672
4066,2021-01-18 19:46:25,132.75
4067,2021-01-18 19:47:25,134.0
4068,2021-01-18 19:48:25,131.25
4069,2021-01-18 19:49:25,134.30000000004657
4070,2021-01-18 19:50:25,131.29999999993015
4071,2021-01-18 19:51:25,134.80000000004657
4072,2021-01-18 19:52:25,133.59999999997672
4073,2021-01-18 19:53:25,133.19999999995343
4074,2021-01-18 19:54:25,135.70000000006985
4075,2021-01-18 19:55:25,134.5
4076,2021-01-18 19:56:25,135.5
4077,2021-01-18 19:57:25,134.59999999997672
4078,2021-01-18 19:58:25,122.0
4079,2021-01-18 19:59:25,126.56299999996554
4080,2021-01-18 20:00:25,124.33700000005774
4081,2021-01-18 20:01:25,127.09999999997672
4082,2021-01-18 20:02:25,131.43799999996554
4083,2021-01-18 20:03:25,133.7619999999879
4084,2021-01-18 20:04:25,135.10000000009313
4085,2021-01-18 20:05:25,134.59999999997672
4086,2021-01-18 20:06:25,134.84999999997672
4087,2021-01-18 20:07:25,134.18799999996554
4088,2021-01-18 20:08:25,134.86200000008103
4089,2021-01-18 20:09:25,133.79999999993015
4090,2021-01-18 20:10:25,134.83799999998882
4091,2021-01-18 20:11:25,135.7619999999879
4092,2021-01-18 20:12:25,136.90000000002328
4093,2021-01-18 20:13:25,136.09999999997672
4094,2021-01-18 20:14:25,134.8630000000121
4095,2021-01-18 20:15:25,136.43700000003446
4096,2021-01-18 20:16:25,133.06299999996554
4097,2021-01-18 20:17:25,136.33700000005774
4098,2021-01-18 20:18:25,136.84999999997672
4099,2021-01-18 20:19:25,137.15000000002328
4100,2021-01-18 20:20:25,134.5
4101,2021-01-18 20:21:25,135.84999999997672
4102,2021-01-18 20:22:25,136.5
4103,2021-01-18 20:23:25,133.31299999996554
4104,2021-01-18 20:24:25,136.1369999999879
4105,2021-01-18 20:25:25,132.05000000004657
4106,2021-01-18 20:26:25,134.75
4107,2021-01-18 20:27:25,129.80000000004657
4108,2021-01-18 20:28:25,130.29999999993015
4109,2021-01-18 20:29:25,130.30000000004657
4110,2021-01-18 20:30:25,133.16299999994226
4111,2021-01-18 20:31:25,135.73700000008103
4112,2021-01-18 20:32:25,138.94999999995343
4113,2021-01-18 20:33:25,136.84999999997672
4114,2021-01-18 20:34:25,135.80000000004657
4115,2021-01-18 20:35:25,136.69999999995343
4116,2021-01-18 20:36:25,137.5
4117,2021-01-18 20:37:25,137.80000000004657
4118,2021-01-18 20:38:25,135.59999999997672
4119,2021-01-18 20:39:25,134.06299999996554
4120,2021-01-18 20:40:25,134.875
4121,2021-01-18 20:41:25,133.2619999999879
4122,2021-01-18 20:42:25,136.30000000004657
4123,2021-01-18 20:43:25,137.43799999996554
4124,2021-01-18 20:44:25,137.46200000005774
4125,2021-01-18 20:45:25,137.53799999994226
4126,2021-01-18 20:46:25,136.625
4127,2021-01-18 20:47:25,136.6369999999879
4128,2021-01-18 20:48:25,135.60000000009313
4129,2021-01-18 20:49:25,132.5
4130,2021-01-18 20:50:25,131.5
4131,2021-01-18 20:51:25,127.63799999991897
4132,2021-01-18 20:52:25,120.81200000003446
4133,2021-01-18 20:53:25,128.5
4134,2021-01-18 20:54:25,124.5
4135,2021-01-18 20:55:25,131.5
4136,2021-01-18 20:56:25,126.44999999995343
4137,2021-01-18 20:57:25,119.5
4138,2021-01-18 20:58:25,116.60000000009313
4139,2021-01-18 20:59:25,116.69999999995343
4140,2021-01-18 21:00:25,116.25
4141,2021-01-18 21:01:25,124.31299999996554
4142,2021-01-18 21:02:25,132.5
4143,2021-01-18 21:03:25,140.03700000001118
4144,2021-01-18 21:04:25,141.15000000002328
4145,2021-01-18 21:05:25,139.31299999996554
4146,2021-01-18 21:06:25,137.33700000005774
4147,2021-01-18 21:07:25,136.16299999994226
4148,2021-01-18 21:08:25,134.73700000008103
4149,2021-01-18 21:09:25,136.79999999993015
4150,2021-01-18 21:10:25,134.40000000002328
4151,2021-01-18 21:11:25,136.75
4152,2021-01-18 21:12:25,137.31299999996554
4153,2021-01-18 21:13:25,132.53700000001118
4154,2021-01-18 21:14:25,136.09999999997672
4155,2021-01-18 21:15:25,134.30000000004657
4156,2021-01-18 21:16:25,135.09999999997672
4157,2021-01-18 21:17:25,136.30000000004657
4158,2021-01-18 21:18:25,136.59999999997672
4159,2021-01-18 21:19:25,127.30000000004657
4160,2021-01-18 21:20:25,138.13799999991897
4161,2021-01-18 21:21:25,136.66200000001118
4162,2021-01-18 21:22:25,136.20000000006985
4163,2021-01-18 21:23:25,136.94999999995343
4164,2021-01-18 21:24:25,135.25
4165,2021-01-18 21:25:25,136.09999999997672
4166,2021-01-18 21:26:25,136.20000000006985
4167,2021-01-18 21:27:25,138.29999999993015
4168,2021-01-18 21:28:25,134.96299999998882
4169,2021-01-18 21:29:25,136.0
4170,2021-01-18 21:30:25,133.93700000003446
4171,2021-01-18 21:31:25,135.40000000002328
4172,2021-01-18 21:32:25,134.84999999997672
4173,2021-01-18 21:33:25,132.81299999996554
4174,2021-01-18 21:34:25,135.73700000008103
4175,2021-01-18 21:35:25,133.94999999995343
4176,2021-01-18 21:36:25,134.75
4177,2021-01-18 21:37:25,136.80000000004657
4178,2021-01-18 21:38:25,134.94999999995343
4179,2021-01-18 21:39:25,134.55000000004657
4180,2021-01-18 21:40:25,136.13799999991897
4181,2021-01-18 21:41:25,135.125
4182,2021-01-18 21:42:25,136.93700000003446
4183,2021-01-18 21:43:25,135.90000000002328
4184,2021-01-18 21:44:25,133.19999999995343
4185,2021-01-18 21:45:25,130.80000000004657
4186,2021-01-18 21:46:25,126.59999999997672
4187,2021-01-18 21:47:25,116.90000000002328
4188,2021-01-18 21:48:25,122.40000000002328
4189,2021-01-18 21:49:25,120.89999999990687
4190,2021-01-18 21:50:25,120.0
4191,2021-01-18 21:51:25,124.60000000009313
4192,2021-01-18 21:52:25,127.0
4193,2021-01-18 21:53:25,129.89999999990687
4194,2021-01-18 21:54:25,135.2380000000121
4195,2021-01-18 21:55:25,135.125
4196,2021-01-18 21:56:25,134.68700000003446
4197,2021-01-18 21:57:25,134.44999999995343
4198,2021-01-18 21:58:25,134.30000000004657
4199,2021-01-18 21:59:25,134.93799999996554
4200,2021-01-18 22:00:25,133.16200000001118
4201,2021-01-18 22:01:25,136.5
4202,2021-01-18 22:02:25,132.96299999998882
4203,2021-01-18 22:03:25,137.83700000005774
4204,2021-01-18 22:04:25,137.69999999995343
4205,2021-01-18 22:05:25,134.96299999998882
4206,2021-01-18 22:06:25,131.03700000001118
4207,2021-01-18 22:07:25,133.96299999998882
4208,2021-01-18 22:08:25,132.1369999999879
4209,2021-01-18 22:09:25,134.3630000000121
4210,2021-01-18 22:10:25,135.33700000005774
4211,2021-01-18 22:11:25,132.53799999994226
4212,2021-01-18 22:12:25,132.66200000001118
4213,2021-01-18 22:13:25,127.0
4214,2021-01-18 22:14:25,135.90000000002328
4215,2021-01-18 22:15:25,136.90000000002328
4216,2021-01-18 22:16:25,136.79999999993015
4217,2021-01-18 22:17:25,136.5
4218,2021-01-18 22:18:25,136.55000000004657
4219,2021-01-18 22:19:25,134.81299999996554
4220,2021-01-18 22:20:25,134.6369999999879
4221,2021-01-18 22:21:25,133.2380000000121
4222,2021-01-18 22:22:25,135.16200000001118
4223,2021-01-18 22:23:25,136.96299999998882
4224,2021-01-18 22:24:25,135.73700000008103
4225,2021-01-18 22:25:25,135.63799999991897
4226,2021-01-18 22:26:25,137.5
4227,2021-01-18 22:27:25,137.31200000003446
4228,2021-01-18 22:28:25,138.55000000004657
4229,2021-01-18 22:29:25,134.5
4230,2021-01-18 22:30:25,137.76299999991897
4231,2021-01-18 22:31:25,135.83700000005774
4232,2021-01-18 22:32:25,137.0
4233,2021-01-18 22:33:25,135.84999999997672
4234,2021-01-18 22:34:25,133.84999999997672
4235,2021-01-18 22:35:25,136.5
4236,2021-01-18 22:36:25,135.15000000002328
4237,2021-01-18 22:37:25,133.5
4238,2021-01-18 22:38:25,136.15000000002328
4239,2021-01-18 22:39:25,127.69999999995343
4240,2021-01-18 22:40:25,132.96299999998882
4241,2021-01-18 22:41:25,134.33700000005774
4242,2021-01-18 22:42:25,136.59999999997672
4243,2021-01-18 22:43:25,136.59999999997672
4244,2021-01-18 22:44:25,137.65000000002328
4245,2021-01-18 22:45:25,136.44999999995343
4246,2021-01-18 22:46:25,136.8630000000121
4247,2021-01-18 22:47:25,137.03700000001118
4248,2021-01-18 22:48:25,133.20000000006985
4249,2021-01-18 22:49:25,137.79999999993015
4250,2021-01-18 22:50:25,137.70000000006985
4251,2021-01-18 22:51:25,134.44999999995343
4252,2021-01-18 22:52:25,131.55000000004657
4253,2021-01-18 22:53:25,127.69999999995343
4254,2021-01-18 22:54:25,123.80000000004657
4255,2021-01-18 22:55:25,121.94999999995343
4256,2021-01-18 22:56:25,120.05000000004657
4257,2021-01-18 22:57:25,120.59999999997672
4258,2021-01-18 22:58:25,120.34999999997672
4259,2021-01-18 22:59:25,120.15000000002328
4260,2021-01-18 23:00:25,119.03799999994226
4261,2021-01-18 23:01:25,119.76199999998789
4262,2021-01-18 23:02:25,121.73800000001211
4263,2021-01-18 23:03:25,121.5
4264,2021-01-18 23:04:25,130.5
4265,2021-01-18 23:05:25,133.81200000003446
4266,2021-01-18 23:06:25,134.94999999995343
4267,2021-01-18 23:07:25,135.30000000004657
4268,2021-01-18 23:08:25,131.09999999997672
4269,2021-01-18 23:09:25,135.0
4270,2021-01-18 23:10:25,135.40000000002328
4271,2021-01-18 23:11:25,133.56299999996554
4272,2021-01-18 23:12:25,135.18700000003446
4273,2021-01-18 23:13:25,135.34999999997672
4274,2021-01-18 23:14:25,133.30000000004657
4275,2021-01-18 23:15:25,136.34999999997672
4276,2021-01-18 23:16:25,135.18799999996554
4277,2021-01-18 23:17:25,132.56200000003446
4278,2021-01-18 23:18:25,135.69999999995343
4279,2021-01-18 23:19:25,135.40000000002328
4280,2021-01-18 23:20:25,136.15000000002328
4281,2021-01-18 23:21:25,137.55000000004657
4282,2021-01-18 23:22:25,134.39999999990687
4283,2021-01-18 23:23:25,132.0
4284,2021-01-18 23:24:25,137.55000000004657
4285,2021-01-18 23:25:25,133.44999999995343
4286,2021-01-18 23:26:25,134.2380000000121
4287,2021-01-18 23:27:25,136.86200000008103
4288,2021-01-18 23:28:25,135.13799999991897
4289,2021-01-18 23:29:25,129.2619999999879
4290,2021-01-18 23:30:25,136.0
4291,2021-01-18 23:31:25,135.70000000006985
4292,2021-01-18 23:32:25,136.34999999997672
4293,2021-01-18 23:33:25,134.25
4294,2021-01-18 23:34:25,135.5
4295,2021-01-18 23:35:25,136.0
4296,2021-01-18 23:36:25,134.06299999996554
4297,2021-01-18 23:37:25,137.43700000003446
4298,2021-01-18 23:38:25,136.09999999997672
4299,2021-01-18 23:39:25,137.20000000006985
4300,2021-01-18 23:40:25,136.26299999991897
4301,2021-01-18 23:41:25,136.1369999999879
4302,2021-01-18 23:42:25,136.7380000000121
4303,2021-01-18 23:43:25,135.2619999999879
4304,2021-01-18 23:44:25,135.90000000002328
4305,2021-01-18 23:45:25,135.59999999997672
4306,2021-01-18 23:46:25,135.05000000004657
4307,2021-01-18 23:47:25,138.05000000004657
4308,2021-01-18 23:48:25,135.89999999990687
4309,2021-01-18 23:49:25,136.10000000009313
4310,2021-01-18 23:50:25,129.39999999990687
4311,2021-01-18 23:51:25,137.05000000004657
4312,2021-01-18 23:52:25,135.81299999996554
4313,2021-01-18 23:53:25,137.43700000003446
4314,2021-01-18 23:54:25,136.56299999996554
4315,2021-01-18 23:55:25,136.53700000001118
4316,2021-01-18 23:56:25,137.65000000002328
4317,2021-01-18 23:57:25,138.15000000002328
4318,2021-01-18 23:58:25,136.29999999993015
4319,2021-01-18 23:59:25,133.40000000002328
4320,2021-01-19 00:00:25,135.5
4321,2021-01-19 00:01:25,136.83799999998882
4322,2021-01-19 00:02:25,135.7619999999879
4323,2021-01-19 00:03:25,133.0
4324,2021-01-19 00:04:25,135.10000000009313
4325,2021-01-19 00:05:25,134.76299999991897
4326,2021-01-19 00:06:25,135.1369999999879
4327,2021-01-19 00:07:25,136.20000000006985
4328,2021-01-19 00:08:25,134.19999999995343
4329,2021-01-19 00:09:25,136.90000000002328
4330,2021-01-19 00:10:25,135.40000000002328
4331,2021-01-19 00:11:25,128.29999999993015
4332,2021-01-19 00:12:25,136.80000000004657
4333,2021-01-19 00:13:25,134.30000000004657
4334,2021-01-19 00:14:25,137.63799999991897
4335,2021-01-19 00:15:25,137.36200000008103
4336,2021-01-19 00:16:25,136.94999999995343
4337,2021-01-19 00:17:25,136.81299999996554
4338,2021-01-19 00:18:25,134.18700000003446
4339,2021-01-19 00:19:25,135.84999999997672
4340,2021-01-19 00:20:25,136.33799999998882
4341,2021-01-19 00:21:25,135.46200000005774
4342,2021-01-19 00:22:25,136.90000000002328
4343,2021-01-19 00:23:25,133.5
4344,2021-01-19 00:24:25,137.0
4345,2021-01-19 00:25:25,136.63799999991897
4346,2021-01-19 00:26:25,136.625
4347,2021-01-19 00:27:25,136.83700000005774
4348,2021-01-19 00:28:25,135.16299999994226
4349,2021-01-19 00:29:25,131.03700000001118
4350,2021-01-19 00:30:25,131.0
4351,2021-01-19 00:31:25,127.33799999998882
4352,2021-01-19 00:32:25,129.31200000003446
4353,2021-01-19 00:33:25,123.31299999996554
